codigo,datetime,codigo_concorrente
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:05:00.938,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 19:49:25,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:05:00.938,557361084467209
yNzB9C3+uu/nL7KruBFx2TvE5itMNI/T5vWiogEHmalSioCGYuyYI0ZpUvi4SYNU,2017-07-24 09:24:25.639,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-28 07:34:35,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:28:21.999,557361084467209
sA0b05slAxWmIYtWgO3lHDDyy0bUpqvaUBbFXG6N8AkM8+3QkYm5TJXPOvsM1nxh,2017-07-11 20:02:02,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 19:18:03.458,557361084467209
0Yg9lbptlGt9VRmydbnpVltHlga0v5AvVCqHb5yE4sAovMfpWz9DxWpWCKVPSjXw,2017-07-05 00:56:57.723,557361084467209
B3NUlzuVTybj/Wk+vZ/5Vccuy5DlwxDFDI/gyO1Fb8AIXSc9NeuocbLxxWxVTWzm,2017-07-05 15:32:08.977,557361084467209
lin98JELXNEQ1TAxt0qlKsWL6W9L0ocC6djEmIkjZWItCPIKP/0Lfs9+M6X8gev+,2017-07-03 14:22:34.814,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:30:17.594,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-17 20:48:08.436,557361084467209
cUb4RCN65z+WmV7x43ZzD+RSOL8BSq+8SKa5FVdSMK8lytGS+qnOnVYaNWGQZhs4,2017-07-05 06:36:05.742,557361084467209
oAZsRftn/fPaDcn6PKAggkyyoY3naYohnBTssH/d204a3xUktR85ddrckZdYD5ag,2017-07-07 23:56:07.036,557361084467209
HoTVaOHsRmUOlE6mEXywLtniYpTMAZunHBuYIdFudAooKWo2taHARX6VKyLhll5y,2017-07-03 08:06:36.088,557361084467209
HoTVaOHsRmUOlE6mEXywLtniYpTMAZunHBuYIdFudAooKWo2taHARX6VKyLhll5y,2017-07-03 08:06:36.088,557361084467209
sA0b05slAxWmIYtWgO3lHDDyy0bUpqvaUBbFXG6N8AkM8+3QkYm5TJXPOvsM1nxh,2017-07-12 21:11:30.999,557361084467209
svnwlbI4FHO5r315RrZZHfRr7O8o9h6NeMw/armUsHw9CS6wxilIBkYrWxFmDhWP,2017-07-27 15:45:54.171,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 19:29:18.368,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-06 19:07:53.324,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-06 19:37:53.262,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 18:58:20.412,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 19:57:58.23,557361084467209
Auee2415B/HpRPeMf2UiKjH6Ce/6SKHkV8eQGhXOz3pLyQGm6raSlAdhR6kgCXZD,2017-07-23 12:04:15,557361084467209
0Yg9lbptlGt9VRmydbnpVltHlga0v5AvVCqHb5yE4sAovMfpWz9DxWpWCKVPSjXw,2017-07-10 01:18:32.352,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 14:58:02.726,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 14:58:02.726,557361084467209
6stDWP3UwHV/HZkc5gW8+6t+OMukg908Qh3LU20BfmKVP7GvHVH6qhK35gze7x5s,2017-07-08 14:10:10.143,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 19:57:58.23,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-06 19:07:53.324,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-06 19:37:53.262,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 18:44:46.365,557361084467209
FTMOA3BhrOchkpDrLHKncRL76D/Petqwzrxk+wLGKrQWzeI9bJjxvspmh8Ez2Z+n,2017-07-01 12:34:14.069,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-25 20:57:12.303,557361084467209
SwbIe4VH4uPBsjMzMAGhvt2FAn+9CDqaalqfHFdf5jvo2Zonfowd6vdWUG/xYeMA,2017-07-03 06:40:32.932,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-25 20:57:36.528,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-05 18:47:19,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-28 07:04:33.276,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-28 07:04:33.276,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-25 20:57:12.303,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 19:55:24.958,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 19:30:21.618,557361084467209
U5aoZalZEYbmZ/s840Pu0ScVjEMRbkVnDNV+kE3vKLeU1D9Ja/7pKO3c5SKmqT/N,2017-07-29 05:35:17.222,557361084467209
CkWI3nBFlFDVPihKM2KKdOvDkL1BLGaBDCg24HdB77XRed6sns2tzM5YzP+8RHa9,2017-07-18 13:40:39.356,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 19:55:24.958,557361084467209
aiTcnQecjL88RLnjXU1SQQVtoqMt6czJC9O+p2XcN11TrfP5YFmGi8x1lj4w5Yxh,2017-07-07 23:53:10.482,557361084467209
Hhe0xQHJpXpBbe9NpkNPeDTJmvsK9FHxSgR5XGv3gnqMcG1Y9OdVD+yMwzgQ1V5I,2017-07-11 15:28:44.037,557361084467209
XHiq1pqZAOPB1V28CPJEles5e3KoMBFvCZO14dLX+C96NAFo+TwtXmnaf3AIcS7G,2017-07-28 10:55:24.779,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-05 18:38:57,557361084467209
sqUHurGRrBT5U/rZyqoxZGOu9kghoXeANc7U8E1q361KOrHFEBESq3iL2L1etBq3,2017-07-01 02:36:27.884,557361084467209
CxheJFZW5jqMQ+Hv2tUNAkUKB6hznfXxG2nUZKlDl9XOvQZ+knVy3gny/dDxzAPc,2017-06-30 17:03:27.219,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:18:02.496,557361084467209
yNzB9C3+uu/nL7KruBFx2TvE5itMNI/T5vWiogEHmalSioCGYuyYI0ZpUvi4SYNU,2017-07-24 08:21:45.473,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:18:02.496,557361084467209
yNzB9C3+uu/nL7KruBFx2TvE5itMNI/T5vWiogEHmalSioCGYuyYI0ZpUvi4SYNU,2017-07-24 08:07:40.268,557361084467209
YaS7PbWBREyrwDaaxONoDMRj0nBny+PRT7H77NxhsR+fBZNDrGEXNJxZB58mtViK,2017-07-26 20:47:44.081,557361084467209
aiTcnQecjL88RLnjXU1SQQVtoqMt6czJC9O+p2XcN11TrfP5YFmGi8x1lj4w5Yxh,2017-07-08 00:00:52.478,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-24 20:59:45.002,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 20:04:09.939,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-04 07:47:14.859,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-24 21:05:40.743,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 20:01:47.268,557361084467209
U5aoZalZEYbmZ/s840Pu0ScVjEMRbkVnDNV+kE3vKLeU1D9Ja/7pKO3c5SKmqT/N,2017-07-29 03:30:01.239,557361084467209
oAZsRftn/fPaDcn6PKAggkyyoY3naYohnBTssH/d204a3xUktR85ddrckZdYD5ag,2017-07-08 04:07:53.65,557361084467209
B3NUlzuVTybj/Wk+vZ/5Vccuy5DlwxDFDI/gyO1Fb8AIXSc9NeuocbLxxWxVTWzm,2017-07-05 15:27:08.656,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 20:02:07.921,557361084467209
gQHGppZI0KyK1/tD/pz5aaQcmUPsUZpCbnUAQFt8aISAwRuiusCRhX3l2K6BP60P,2017-07-12 16:06:45,557361084467209
qgdL6dYMw6sDYMXEg12XwEFVhNRV4b4E3EgAYgUdmoe2juQ2drzs3TKr8XazOidQ,2017-07-05 15:36:58.861,557361084467209
qgdL6dYMw6sDYMXEg12XwEFVhNRV4b4E3EgAYgUdmoe2juQ2drzs3TKr8XazOidQ,2017-07-05 15:36:58.861,557361084467209
U5aoZalZEYbmZ/s840Pu0ScVjEMRbkVnDNV+kE3vKLeU1D9Ja/7pKO3c5SKmqT/N,2017-07-29 05:47:55.135,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-05 18:40:43,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-26 18:59:04.002,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-03 18:58:13.318,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-03 18:33:02.196,557361084467209
U5aoZalZEYbmZ/s840Pu0ScVjEMRbkVnDNV+kE3vKLeU1D9Ja/7pKO3c5SKmqT/N,2017-07-29 05:36:14.713,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-05 18:38:32.954,557361084467209
BwgHsclRFBmbe+Y3EVxRZLj/xxr2tRsvQ4TzPKFlYGX6/PGg2sqkiKi0+iJ+1vmg,2017-07-20 13:49:37,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-05 18:38:32.954,557361084467209
6Kf9UO3Bb76ZxB/+2hE7ISKuyUD4UVZpA+8a/VRA1JPZgyaEXW0f5ba7fSoXeDNm,2017-07-10 16:33:04.243,557361084467209
sA0b05slAxWmIYtWgO3lHDDyy0bUpqvaUBbFXG6N8AkM8+3QkYm5TJXPOvsM1nxh,2017-07-12 07:39:43.999,557361084467209
p2OJByDi5uJkGD0b02TBqKq7cQW9rI0m4nLEHVaTpN8tr44q4zodv4MAs3S5Ad8D,2017-06-27 22:58:26.716,557361084467209
p2OJByDi5uJkGD0b02TBqKq7cQW9rI0m4nLEHVaTpN8tr44q4zodv4MAs3S5Ad8D,2017-06-27 22:47:01.599,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-28 07:35:06.422,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-06 19:52:52.01,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:21:26.324,557361084467209
U5aoZalZEYbmZ/s840Pu0ScVjEMRbkVnDNV+kE3vKLeU1D9Ja/7pKO3c5SKmqT/N,2017-07-29 03:45:52.682,557361084467209
aiTcnQecjL88RLnjXU1SQQVtoqMt6czJC9O+p2XcN11TrfP5YFmGi8x1lj4w5Yxh,2017-07-07 23:48:24.973,557361084467209
lin98JELXNEQ1TAxt0qlKsWL6W9L0ocC6djEmIkjZWItCPIKP/0Lfs9+M6X8gev+,2017-07-03 14:22:18.704,557361084467209
p2OJByDi5uJkGD0b02TBqKq7cQW9rI0m4nLEHVaTpN8tr44q4zodv4MAs3S5Ad8D,2017-06-27 23:31:48.67,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-06 19:52:52.01,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:21:26.324,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:20:01.638,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:20:01.638,557361084467209
0Yg9lbptlGt9VRmydbnpVltHlga0v5AvVCqHb5yE4sAovMfpWz9DxWpWCKVPSjXw,2017-07-06 00:59:29.916,557361084467209
SwbIe4VH4uPBsjMzMAGhvt2FAn+9CDqaalqfHFdf5jvo2Zonfowd6vdWUG/xYeMA,2017-07-03 06:41:28.82,557361084467209
SwbIe4VH4uPBsjMzMAGhvt2FAn+9CDqaalqfHFdf5jvo2Zonfowd6vdWUG/xYeMA,2017-07-03 06:41:28.82,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-03 18:34:22.692,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 20:56:19.557,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-24 19:48:23,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:43:52.422,557361084467209
216HV0oszOA1BlAEfAezKJtoHuDk0Qp5bBT58481xaDntTp2IwY89dGG5DdMPYci,2017-07-03 18:34:22.692,557361084467209
gmxmZZprxu8c73EqmojHHEy62A+/ghk+K1p2CuGqGPihsCd4xkA2d6hofPXFyVLI,2017-07-24 16:03:51.71,557361084467209
Hhe0xQHJpXpBbe9NpkNPeDTJmvsK9FHxSgR5XGv3gnqMcG1Y9OdVD+yMwzgQ1V5I,2017-07-12 09:08:28.294,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 20:56:19.557,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-05 18:49:07.557,557361084467209
sqUHurGRrBT5U/rZyqoxZGOu9kghoXeANc7U8E1q361KOrHFEBESq3iL2L1etBq3,2017-07-01 02:43:49.323,557361084467209
oDIVhZUpjQkunSOvwJALLnm76aLvZcCsaNZSXvx7wR+7l1G+J9bIvTpK0p9drAGd,2017-07-21 13:30:04.919,557361084467209
Hhe0xQHJpXpBbe9NpkNPeDTJmvsK9FHxSgR5XGv3gnqMcG1Y9OdVD+yMwzgQ1V5I,2017-07-12 09:08:28.294,557361084467209
sA0b05slAxWmIYtWgO3lHDDyy0bUpqvaUBbFXG6N8AkM8+3QkYm5TJXPOvsM1nxh,2017-07-11 21:38:55.999,557361084467209
gmxmZZprxu8c73EqmojHHEy62A+/ghk+K1p2CuGqGPihsCd4xkA2d6hofPXFyVLI,2017-07-26 15:53:01.985,557361084467209
SwbIe4VH4uPBsjMzMAGhvt2FAn+9CDqaalqfHFdf5jvo2Zonfowd6vdWUG/xYeMA,2017-07-03 06:40:58.116,557361084467209
6stDWP3UwHV/HZkc5gW8+6t+OMukg908Qh3LU20BfmKVP7GvHVH6qhK35gze7x5s,2017-07-08 14:09:18.346,557361084467209
lin98JELXNEQ1TAxt0qlKsWL6W9L0ocC6djEmIkjZWItCPIKP/0Lfs9+M6X8gev+,2017-07-15 07:42:35.478,557361084467209
SwbIe4VH4uPBsjMzMAGhvt2FAn+9CDqaalqfHFdf5jvo2Zonfowd6vdWUG/xYeMA,2017-07-03 06:40:58.116,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-04 07:35:09.345,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 20:26:33.857,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-18 20:26:33.857,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-04 07:35:09.345,557361084467209
SwbIe4VH4uPBsjMzMAGhvt2FAn+9CDqaalqfHFdf5jvo2Zonfowd6vdWUG/xYeMA,2017-07-03 06:16:22.892,557361084467209
U5aoZalZEYbmZ/s840Pu0ScVjEMRbkVnDNV+kE3vKLeU1D9Ja/7pKO3c5SKmqT/N,2017-07-29 03:47:53.561,557361084467209
gmxmZZprxu8c73EqmojHHEy62A+/ghk+K1p2CuGqGPihsCd4xkA2d6hofPXFyVLI,2017-07-26 15:37:37.277,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-17 20:58:33.538,557361084467209
p2OJByDi5uJkGD0b02TBqKq7cQW9rI0m4nLEHVaTpN8tr44q4zodv4MAs3S5Ad8D,2017-06-27 23:09:24.064,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-17 20:58:33.538,557361084467209
p2OJByDi5uJkGD0b02TBqKq7cQW9rI0m4nLEHVaTpN8tr44q4zodv4MAs3S5Ad8D,2017-06-27 22:14:27.502,557361084467209
6Kf9UO3Bb76ZxB/+2hE7ISKuyUD4UVZpA+8a/VRA1JPZgyaEXW0f5ba7fSoXeDNm,2017-07-28 11:13:18.969,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:24:05.089,557361084467209
aiTcnQecjL88RLnjXU1SQQVtoqMt6czJC9O+p2XcN11TrfP5YFmGi8x1lj4w5Yxh,2017-07-12 14:24:38.519,557361084467209
nV7jpIH/b1SVIOVWiv7P9cc+ptf6N3wm+wkRHPfCyjPqJdIbjhf4907GDjgXdtiY,2017-07-28 07:34:35,557361084467209
AftQzyK/T5M1LnuHUOU++y1sJrtRMkMdkpccSxWyPH0tNlMU5gm9IrqADZF2Xtxo,2017-07-19 18:37:20.5,557361084467209
Gydc79Xtwg1AkycmSJ7dH62jB0sRXcXIZt1vcuqkIZU3rKvrJPehmbvURroHY0uw,2017-07-19 15:24:05.089,557361084467209
NlZr5sV7fe+pW0d4HOU2jQBZ8MLl7vcMtZcZOGGPv4Q4Wq0q8dfgvl+RGgHQ5v8b,2017-07-22 20:59:14.833,1637714039783369
splZV5JdKhWLVKhoMHmA4bersqyeMOIENq10+VXVMGfHIHoNeh29nmAu6aH9l3rb,2017-07-16 01:44:11.923,1637714039783369
zS9iY93BqG+tffwixEphORD6RaKcSjOUzO1Mv2nAWm59GX/i1CzjYsMfOTUbxJyb,2017-07-14 19:43:33.855,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 20:59:27.717,1637714039783369
sm7bMhq0PvKgAmQAK/EIwDxZbrWvWWs5FHixTT7g1/2cssxRqBcnVhgkwyrRAbCj,2017-07-13 21:40:24.078,1637714039783369
wSVUNrHdzABCMPay5OehOWl3nUEDAj0On0A4fjzkCPLYpNJTSKl1saxZ4FKp4EJM,2017-07-14 22:29:47.031,1637714039783369
G3FrmSCJUC9CCuf4gdr8VZatcClYzauCbsHyuux0nhqYIvq5Z7Hhat/WLNW/Lqap,2017-07-02 06:03:44.529,1637714039783369
fLrNX+fpnDL8ezDgUaY6/VlUxDbGMSNogMw4aJmaQZu2lOc38nGNosw81TK6nZNB,2017-07-28 18:44:30.875,1637714039783369
3AT9h3eQrvPURo3Xp2Ew0qJPE7uxmd4e/oxS47HJDQp/UZCM6+I3J00xRCpgXDuS,2017-07-02 00:09:07.425,1637714039783369
5KebzQ//s6yKsK4DUDNxW/Y03kFlkRVKkQas1Vd5qrNhrg+SSDDBqD3/vMZoa96J,2017-07-09 19:59:22.536,1637714039783369
DKNvVs7RSF2wUaXvJ5vZUVrwxvPMKR4xDa5j5RyFdNJ6XJUI2KDO8YDFXoW/Ffs2,2017-06-30 23:26:23.416,1637714039783369
qsmQ5TXaCK6NtiwWW/7amubwisMInb9cMDF/V66GyuLH8bPz4J+JnifiTlzuAQ6q,2017-07-02 01:27:58.32,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:40:03.629,1637714039783369
LUKi9J1s/ONaorc9vmbCUPvTS7U+iUCmqzx/EgYEEVRsOj9rRbuL9Kw0YFaPvh/j,2017-07-30 14:28:22.399,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-21 21:06:31.448,1637714039783369
qsmQ5TXaCK6NtiwWW/7amubwisMInb9cMDF/V66GyuLH8bPz4J+JnifiTlzuAQ6q,2017-07-02 01:27:58.32,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 20:54:29.968,1637714039783369
KeYrbS6zsaU8WfCZvZNMOlkKe+fXBnjLYb5q1nFjwhBmlJiDVPuRK0pEdWoZ9yTo,2017-07-27 10:07:21.561,1637714039783369
9rgW6GfVMmRs1Eie5BFRj8L7SpUJc+qqq9UEEchah+Z+N61W0+3B3S4wT2X7n8ut,2017-07-15 19:51:27,1637714039783369
gL0KUiS6jfCWeGE7yW18FPgZ14WYqkAZ1E1qIeDFugZvMEIdxtmM7juzbGje0IB4,2017-07-07 00:00:40.538,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:14:06.203,1637714039783369
jxcrlFlXHUoHEA6jjfxcyXmvTxun1lGofGcZSeNGh4liucnnrEsA4M1EHtaCfL7D,2017-07-27 19:15:12.559,1637714039783369
CypAXk/eqYLbEHvc7+ySc71lGL0LX0Lsj7bDlqnz+VHyrqPd7qWP+K1dJKLvB40f,2017-07-24 01:36:31.878,1637714039783369
CypAXk/eqYLbEHvc7+ySc71lGL0LX0Lsj7bDlqnz+VHyrqPd7qWP+K1dJKLvB40f,2017-07-24 01:36:31.878,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-12 10:09:04.31,1637714039783369
jxcrlFlXHUoHEA6jjfxcyXmvTxun1lGofGcZSeNGh4liucnnrEsA4M1EHtaCfL7D,2017-07-27 19:15:12.559,1637714039783369
iiUTIx0642Fmq9r/4NTezCOKkFN9geTf3oqlfjI0/sc9q5JV+EByNHTuKtcjPdHf,2017-07-12 22:18:30.33,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:19:20.197,1637714039783369
iiUTIx0642Fmq9r/4NTezCOKkFN9geTf3oqlfjI0/sc9q5JV+EByNHTuKtcjPdHf,2017-07-12 22:18:30.33,1637714039783369
PXqLoBr6Y9FVcRSGsqUj5EMNpHHCEPXFb2h1eVKaqDppdmuh3Pi15uIuNgFe1grX,2017-07-26 09:41:22.124,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-12 10:09:04.31,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-07 20:01:49.422,1637714039783369
s3IWKUgHJ9/0ztBGv+wPKIrw1cHp4sseCY+xfr1aWfe3WSheziUzfwxhgb7rhQyo,2017-07-18 21:21:41.028,1637714039783369
tGwB/fDYRlY6WUiM5WM+FtGZF1RuSsGugop7rRqe/osBC00u/bWTATZPyBhMPAqj,2017-07-06 21:58:06.999,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-26 19:06:22.166,1637714039783369
fYHbqJOgzRgVDltJOM/xDtTIQC9l9HIuQvXorb8EZnjL9VHBVJ1mbuS/UtwpwazB,2017-07-21 13:15:04.933,1637714039783369
