codigo_concorrente;dias_semana;manha;tarde;noite
308878779183867;3;4.8;5.2;3.0
308878779183867;4;3.5;2.25;3.3333333333333335
308878779183867;5;2.75;3.2;6.25
308878779183867;6;4.0;5.75;3.0
310206372449106;0;7.6;9.4;7.0
310206372449106;1;6.8;6.2;5.6
310206372449106;2;11.0;14.8;5.2
310206372449106;3;7.0;9.8;5.0
310206372449106;4;5.75;7.2;3.2
310206372449106;5;12.0;22.5;3.5
310206372449106;6;4.0;13.6;6.2
311021962275040;0;9.333333333333334;14.5;3.75
311021962275040;1;5.6;7.666666666666667;4.5
311021962275040;2;11.2;10.2;7.75
311021962275040;3;7.25;7.0;13.4
311021962275040;4;9.0;12.2;4.75
311021962275040;5;6.0;11.0;6.6
311021962275040;6;7.0;14.2;4.2
314074048782595;0;3.0;1.0;1.6666666666666667
314074048782595;1;;1.0;2.0
314074048782595;2;;1.0;
314074048782595;3;1.0;;2.0
314074048782595;4;2.0;7.0;1.5
314074048782595;5;8.0;3.0;1.5
314074048782595;6;1.0;2.0;1.3333333333333333
315565891884685;0;1.5;1.0;3.0
315565891884685;1;6.333333333333333;1.6666666666666667;2.0
315565891884685;2;1.0;;1.0
315565891884685;3;1.6666666666666667;1.5;1.0
315565891884685;4;2.0;1.5;
315565891884685;5;3.0;2.6666666666666665;1.0
315565891884685;6;1.5;2.0;1.6666666666666667
319939168355528;3;2.0;4.0;
319939168355528;4;1.0;1.5;
319939168355528;5;1.0;2.0;
319939168355528;6;3.0;3.0;
320945371392331;0;2.0;1.75;4.666666666666667
320945371392331;1;2.0;1.5;15.0
320945371392331;2;2.75;5.75;2.0
320945371392331;3;1.75;2.75;3.5
320945371392331;4;2.0;5.0;1.5
320945371392331;5;1.6666666666666667;2.0;6.75
320945371392331;6;1.0;2.6666666666666665;3.25
326605660784023;0;;1.0;
326605660784023;1;;1.0;5.0
326605660784023;2;1.5;1.0;1.5
326605660784023;3;2.0;2.0;1.0
326605660784023;4;3.0;3.0;2.0
326605660784023;5;1.6666666666666667;2.0;
326605660784023;6;2.0;1.0;1.0
327048417336487;0;3.0;12.0;9.6
327048417336487;1;3.2;16.2;4.4
327048417336487;2;2.75;4.5;5.0
327048417336487;3;7.25;6.5;3.5
327048417336487;4;5.5;7.0;4.4
327048417336487;5;3.5;6.0;5.0
327048417336487;6;5.5;11.6;9.4
327810074096513;0;3.8;3.5;6.5
327810074096513;1;2.0;3.0;1.5
327810074096513;2;2.0;3.75;2.5
327810074096513;3;7.0;6.0;2.6666666666666665
327810074096513;4;1.8;4.666666666666667;5.0
327810074096513;5;4.0;3.25;11.0
327810074096513;6;5.75;6.5;3.5
328817863934272;0;1.0;1.0;1.0
328817863934272;1;1.6666666666666667;4.0;4.0
328817863934272;2;;1.0;1.0
328817863934272;3;;2.0;18.0
328817863934272;4;2.0;2.5;2.5
328817863934272;5;;2.0;6.0
328817863934272;6;1.0;2.0;
331041310426674;0;10.5;4.0;10.25
331041310426674;1;15.2;9.6;4.6
331041310426674;2;18.2;4.2;9.0
331041310426674;3;15.0;5.5;6.666666666666667
331041310426674;4;11.6;3.5;9.0
331041310426674;5;16.5;6.333333333333333;5.0
331041310426674;6;13.75;5.8;5.8
331525856887888;0;6.333333333333333;10.0;3.1666666666666665
331525856887888;1;3.8;10.6;6.2
331525856887888;2;20.0;19.4;6.0
331525856887888;3;16.8;30.6;7.75
331525856887888;4;24.0;29.5;9.0
331525856887888;5;13.5;10.75;6.4
331525856887888;6;8.666666666666666;21.6;7.8
331749366861395;0;1.0;1.0;
331749366861395;1;2.0;1.0;
331749366861395;2;;1.5;
331749366861395;3;1.0;1.0;4.0
331749366861395;4;1.5;;
331749366861395;5;2.0;;1.0
331749366861395;6;1.0;1.5;1.0
334525716655927;0;2.6;2.6;9.666666666666666
334525716655927;1;2.3333333333333335;1.3333333333333333;2.25
334525716655927;2;2.0;2.75;2.0
334525716655927;3;3.6666666666666665;2.75;3.5
334525716655927;4;3.6666666666666665;2.25;11.333333333333334
334525716655927;5;2.6666666666666665;2.75;2.3333333333333335
334525716655927;6;2.4;4.0;8.25
335444446799049;0;1.0;6.0;1.6666666666666667
335444446799049;1;1.5;1.75;
335444446799049;2;1.0;1.0;
335444446799049;3;1.0;1.5;
335444446799049;4;1.0;1.0;1.0
335444446799049;5;2.0;2.0;1.5
335444446799049;6;2.0;1.0;2.0
337058363302647;0;5.333333333333333;8.0;5.5
337058363302647;1;6.0;2.6;4.0
337058363302647;2;1.5;8.0;4.0
337058363302647;3;1.0;2.5;5.5
337058363302647;4;2.0;2.3333333333333335;1.6666666666666667
337058363302647;5;;4.5;7.0
337058363302647;6;4.333333333333333;14.0;4.333333333333333
338506032881676;0;2.75;1.0;2.3333333333333335
338506032881676;1;3.5;4.2;3.6666666666666665
338506032881676;2;2.0;1.6;4.333333333333333
338506032881676;3;1.0;2.0;4.0
338506032881676;4;1.3333333333333333;3.0;2.0
338506032881676;5;2.5;4.5;6.5
338506032881676;6;3.0;4.333333333333333;3.6666666666666665
338666122914716;0;2.6;14.5;7.5
338666122914716;1;3.5;5.0;4.25
338666122914716;2;2.6666666666666665;2.0;1.5
338666122914716;3;3.25;3.3333333333333335;4.25
338666122914716;4;2.0;3.25;1.3333333333333333
338666122914716;5;2.0;3.5;3.5
338666122914716;6;3.5;4.0;2.5
340335443017527;2;;;1.0
340868509455415;0;10.75;8.666666666666666;4.0
340868509455415;1;2.0;2.0;1.0
340868509455415;2;5.0;1.0;1.0
340868509455415;3;4.5;;3.5
340868509455415;4;2.3333333333333335;1.3333333333333333;8.0
340868509455415;5;3.0;;5.0
340868509455415;6;1.0;1.0;6.0
341765672682570;0;3.0;5.5;6.5
341765672682570;1;7.0;4.0;4.0
341765672682570;2;4.0;6.5;
341765672682570;3;5.0;4.0;4.0
341765672682570;4;4.0;2.0;2.0
341765672682570;5;5.0;4.0;
341765672682570;6;;2.0;1.0
342404825955141;0;1.3333333333333333;3.0;4.2
342404825955141;1;3.5;3.3333333333333335;8.75
342404825955141;2;1.4;1.6666666666666667;3.6666666666666665
342404825955141;3;2.0;2.0;1.0
342404825955141;4;3.5;2.0;
342404825955141;5;1.3333333333333333;1.0;1.5
342404825955141;6;2.0;3.75;6.333333333333333
342475552483496;0;3.5;3.5;2.5
342475552483496;1;4.5;3.5;3.5
342475552483496;2;2.6;5.0;3.6666666666666665
342475552483496;3;5.333333333333333;6.75;2.6
342475552483496;4;4.25;9.25;8.5
342475552483496;5;6.75;5.0;4.0
342475552483496;6;5.75;7.4;4.166666666666667
343317399065954;0;2.0;3.0;
343317399065954;1;3.0;3.0;1.0
343317399065954;2;;2.0;2.0
343317399065954;3;3.0;4.5;2.0
343317399065954;4;3.0;3.0;4.5
343317399065954;5;2.5;4.5;5.0
343317399065954;6;2.6666666666666665;2.5;
343780232677450;0;3.4;11.0;2.6666666666666665
343780232677450;1;1.6;3.0;1.0
343780232677450;2;3.8333333333333335;3.0;1.0
343780232677450;3;3.3333333333333335;5.0;3.25
343780232677450;4;4.75;4.25;1.0
343780232677450;5;2.75;5.0;2.75
343780232677450;6;5.75;4.2;5.25
344609098937976;3;5.333333333333333;2.3333333333333335;
344609098937976;5;1.0;1.0;
344609098937976;6;3.0;7.0;1.0
346003048804768;0;3.8;4.8;2.4
346003048804768;1;2.75;5.75;2.5
346003048804768;2;4.75;3.4;2.5
346003048804768;3;5.666666666666667;7.2;5.0
346003048804768;4;7.0;10.8;5.666666666666667
346003048804768;5;4.25;4.0;4.0
346003048804768;6;2.0;2.0;4.6
346008598900791;0;5.6;6.2;2.4
346008598900791;1;6.4;4.25;2.8
346008598900791;2;3.6666666666666665;10.6;2.25
346008598900791;3;2.75;2.5;2.25
346008598900791;4;4.0;7.25;4.25
346008598900791;5;4.2;2.75;3.0
346008598900791;6;4.0;4.25;4.0
346297432098151;0;3.5;2.5;3.0
346297432098151;1;4.0;6.5;4.0
346297432098151;2;7.5;8.0;3.5
346297432098151;3;5.5;4.333333333333333;3.6666666666666665
346297432098151;4;12.5;2.6666666666666665;4.0
346297432098151;5;4.0;5.5;3.5
346297432098151;6;6.0;5.5;3.0
347089322145323;0;;;1.0
347089322145323;1;;1.0;1.0
347089322145323;2;1.0;1.0;1.0
347089322145323;3;;1.0;
347089322145323;4;1.0;1.0;
348149185282730;0;5.0;3.5;4.5
348149185282730;1;1.0;1.3333333333333333;1.5
348149185282730;2;6.25;4.0;7.0
348149185282730;3;4.0;3.25;3.0
348149185282730;4;5.0;6.0;6.0
348149185282730;5;4.5;2.0;2.0
348149185282730;6;1.0;5.666666666666667;3.0
349137638591039;0;1.0;;
349137638591039;2;;1.0;
349137638591039;6;;1.0;
350461068360107;0;9.333333333333334;56.2;32.8
350461068360107;1;2.4;50.0;12.2
350461068360107;2;12.8;29.666666666666668;12.0
350461068360107;3;6.0;31.0;18.5
350461068360107;4;4.25;29.4;23.2
350461068360107;5;2.75;15.142857142857142;8.666666666666666
350461068360107;6;6.5;18.2;13.833333333333334
350536038646906;0;;1.0;1.0
350536038646906;1;;;
350536038646906;2;2.0;;2.0
350536038646906;3;1.0;;
350536038646906;4;2.0;;
350536038646906;5;1.0;2.0;3.5
350536038646906;6;2.0;;1.0
350967631772966;0;2.6666666666666665;1.0;2.0
350967631772966;1;1.0;1.0;1.0
350967631772966;2;2.5;2.6666666666666665;2.5
350967631772966;3;2.5;1.0;2.0
350967631772966;4;5.0;2.5;3.0
350967631772966;5;2.5;8.0;2.5
350967631772966;6;1.0;2.0;3.0
351293461924618;0;2.2;4.2;1.6666666666666667
351293461924618;1;2.0;3.0;1.75
351293461924618;2;3.0;7.0;1.0
351293461924618;3;2.6666666666666665;3.5;1.5
351293461924618;4;2.6666666666666665;2.5;3.5
351293461924618;5;5.333333333333333;1.75;6.0
351293461924618;6;3.0;3.2;9.0
355050427899377;0;12.0;9.0;3.0
355050427899377;1;7.4;6.0;3.8
355050427899377;2;9.4;5.166666666666667;5.2
355050427899377;3;9.75;10.5;3.0
355050427899377;4;6.0;15.0;4.0
355050427899377;5;8.0;2.6;2.75
355050427899377;6;6.666666666666667;6.0;8.0
355607361241088;0;9.2;9.4;8.0
355607361241088;1;5.4;10.8;7.0
355607361241088;2;10.285714285714286;6.2;3.5
355607361241088;3;8.666666666666666;10.75;8.0
355607361241088;4;12.5;13.5;7.5
355607361241088;5;13.25;9.8;10.8
355607361241088;6;8.166666666666666;10.0;11.6
357984927613438;0;8.0;5.0;8.666666666666666
357984927613438;1;24.333333333333332;2.25;2.6666666666666665
357984927613438;2;3.0;;4.0
357984927613438;3;3.75;1.0;2.5
357984927613438;4;5.0;2.0;5.666666666666667
357984927613438;5;5.0;4.0;3.3333333333333335
357984927613438;6;4.5;1.5;2.0
358785697608384;0;2.6666666666666665;2.0;1.4
358785697608384;1;3.75;2.3333333333333335;2.25
358785697608384;2;4.333333333333333;3.5;
358785697608384;3;2.0;1.5;2.0
358785697608384;4;6.0;;1.5
358785697608384;5;1.0;1.5;2.0
358785697608384;6;3.3333333333333335;5.5;1.75
359253690823633;0;2.0;3.0;3.5
359253690823633;1;2.0;1.3333333333333333;1.0
359253690823633;2;;3.5;3.0
359253690823633;3;5.0;1.0;
359253690823633;4;1.5;;2.0
359253690823633;5;1.0;1.0;
359253690823633;6;2.3333333333333335;2.0;1.0
360044020707227;0;3.0;3.3333333333333335;2.75
360044020707227;1;2.6;1.75;5.5
360044020707227;2;3.0;3.6666666666666665;3.3333333333333335
360044020707227;3;5.0;2.5;4.333333333333333
360044020707227;4;2.6666666666666665;2.0;2.6666666666666665
360044020707227;5;1.75;1.0;2.0
360044020707227;6;1.5;1.0;3.0
360262317481778;0;3.0;1.0;2.0
360262317481778;1;2.0;1.0;1.0
360262317481778;2;1.3333333333333333;1.0;2.0
360262317481778;3;2.0;1.5;4.0
360262317481778;4;2.5;1.0;1.0
360262317481778;5;3.6666666666666665;4.0;6.0
360262317481778;6;3.0;4.0;2.75
362420407259634;0;1.5;8.5;1.75
362420407259634;1;1.0;4.666666666666667;2.0
362420407259634;2;2.2;1.0;1.5
362420407259634;3;2.0;1.5;4.0
362420407259634;4;2.5;2.3333333333333335;2.0
362420407259634;5;2.75;4.0;2.75
362420407259634;6;2.25;1.75;1.0
362465460758521;0;7.8;2.25;4.0
362465460758521;1;6.25;5.666666666666667;2.5
362465460758521;2;4.0;7.2;7.666666666666667
362465460758521;3;5.25;5.666666666666667;4.75
362465460758521;4;8.0;7.75;2.6666666666666665
362465460758521;5;4.666666666666667;2.5;9.0
362465460758521;6;11.333333333333334;2.8333333333333335;4.4
364184070301531;0;1.0;;
364184070301531;1;;2.5;1.0
364184070301531;2;1.0;;
364184070301531;4;2.0;1.0;
364184070301531;5;1.0;;
364184070301531;6;;;2.0
364598983667445;0;1.0;1.0;2.0
364598983667445;1;;1.0;
364598983667445;2;5.0;52.0;
364598983667445;3;9.0;3.3333333333333335;
364598983667445;4;3.0;;
364598983667445;5;1.0;1.5;
364598983667445;6;1.0;;
365303540285208;0;5.0;3.0;2.0
365303540285208;1;5.0;4.333333333333333;4.5
365303540285208;2;7.0;2.0;2.0
365303540285208;3;3.0;;4.333333333333333
365303540285208;4;4.666666666666667;;9.0
365303540285208;5;4.5;2.5;6.0
365303540285208;6;1.6666666666666667;2.5;8.0
367822876662126;0;2.0;;
367822876662126;1;;2.0;
367822876662126;2;2.0;3.6666666666666665;
367822876662126;3;1.0;3.0;2.0
367822876662126;4;1.5;4.5;1.0
367822876662126;5;3.6666666666666665;3.3333333333333335;
367822876662126;6;3.0;3.0;
369989476516350;0;6.0;6.25;4.6
369989476516350;1;7.75;9.6;5.0
369989476516350;2;2.1666666666666665;4.0;3.5
369989476516350;3;2.0;4.6;3.3333333333333335
369989476516350;4;2.75;7.0;1.3333333333333333
369989476516350;5;5.0;4.6;6.5
369989476516350;6;7.0;12.4;4.75
370433673330055;0;12.2;7.0;7.166666666666667
370433673330055;1;14.25;5.0;3.75
370433673330055;2;6.0;4.0;2.0
370433673330055;3;4.75;2.5;6.0
370433673330055;4;6.0;4.0;4.333333333333333
370433673330055;5;7.333333333333333;4.666666666666667;6.333333333333333
370433673330055;6;10.75;6.4;8.2
370956239647388;0;8.4;4.4;2.4
370956239647388;1;3.4;2.8;2.8333333333333335
370956239647388;2;10.2;13.8;2.25
370956239647388;3;9.5;13.0;2.0
370956239647388;4;9.0;18.5;3.3333333333333335
370956239647388;5;7.75;10.0;3.0
370956239647388;6;8.0;10.8;3.2
372555612808565;0;1.5;3.5;2.5
372555612808565;1;1.0;2.5;1.6666666666666667
372555612808565;2;;2.3333333333333335;
372555612808565;3;2.0;2.0;
372555612808565;4;3.0;1.3333333333333333;
372555612808565;5;2.0;1.5;5.0
372555612808565;6;1.0;2.3333333333333335;1.0
373839989314977;0;8.4;16.8;7.2
373839989314977;1;11.8;16.4;10.0
373839989314977;2;13.4;8.0;13.0
373839989314977;3;10.5;6.75;16.25
373839989314977;4;7.25;6.0;9.0
373839989314977;5;5.0;6.75;5.0
373839989314977;6;12.0;5.2;11.8
374230529407143;0;2.5;;
374230529407143;1;3.0;9.0;1.0
374230529407143;2;;;3.0
374230529407143;4;;1.0;
374230529407143;5;;1.0;
374230529407143;6;1.0;2.0;2.0
374742819293227;0;3.0;3.25;2.0
374742819293227;1;2.0;5.0;
374742819293227;2;1.5;3.6666666666666665;1.6666666666666667
374742819293227;3;2.3333333333333335;4.75;2.0
374742819293227;4;5.5;3.6666666666666665;7.0
374742819293227;5;2.0;2.5;1.0
374742819293227;6;5.0;3.0;3.3333333333333335
374992846035657;1;1.0;4.0;
375642759276774;0;17.25;5.6;2.75
375642759276774;1;16.75;8.4;3.0
375642759276774;2;11.666666666666666;4.25;9.75
375642759276774;3;12.333333333333334;21.0;16.333333333333332
375642759276774;4;13.75;13.0;5.666666666666667
375642759276774;5;18.0;6.5;16.5
375642759276774;6;11.75;9.0;5.6
375975152786177;0;16.4;26.333333333333332;21.8
375975152786177;1;14.2;26.666666666666668;15.833333333333334
375975152786177;2;9.2;18.0;15.5
375975152786177;3;10.5;21.25;20.25
375975152786177;4;3.5;21.25;14.25
375975152786177;5;12.0;20.2;19.25
375975152786177;6;11.8;20.5;27.0
378732405653855;0;1.0;;2.0
378732405653855;1;1.5;2.0;1.0
378732405653855;2;2.0;;1.0
378732405653855;3;1.0;;1.0
378732405653855;4;;1.0;1.5
378732405653855;5;;1.3333333333333333;1.0
378732405653855;6;2.0;;2.0
379603505775149;0;5.25;4.2;2.8
379603505775149;1;3.0;5.8;4.8
379603505775149;2;8.0;14.666666666666666;7.5
379603505775149;3;6.0;4.333333333333333;1.3333333333333333
379603505775149;4;14.0;1.0;6.25
379603505775149;5;1.0;3.0;2.3333333333333335
379603505775149;6;5.0;4.666666666666667;4.5
381934008660144;0;1.0;1.0;
381934008660144;1;2.0;;
381934008660144;2;2.0;1.0;2.0
381934008660144;3;;2.0;1.0
381934008660144;4;1.0;;1.0
381934008660144;5;;1.5;2.0
381934008660144;6;2.0;1.0;
383578861757047;0;4.0;4.4;2.75
383578861757047;1;6.5;10.8;3.3333333333333335
383578861757047;2;8.4;10.0;3.3333333333333335
383578861757047;3;8.75;8.5;2.6666666666666665
383578861757047;4;8.25;12.0;4.75
383578861757047;5;11.75;5.2;3.0
383578861757047;6;3.4;9.0;4.0
384503618329544;0;2.0;8.0;
384503618329544;1;;;1.0
384503618329544;2;2.0;4.0;1.0
384503618329544;3;4.0;5.0;2.3333333333333335
384503618329544;4;4.5;3.0;2.3333333333333335
384503618329544;5;4.666666666666667;4.0;2.0
384503618329544;6;3.0;6.5;
385915771488086;0;11.833333333333334;21.714285714285715;30.8
385915771488086;1;13.8;24.571428571428573;29.4
385915771488086;2;11.2;23.4;25.25
385915771488086;3;14.75;18.8;22.25
385915771488086;4;11.166666666666666;39.0;24.0
385915771488086;5;10.5;16.571428571428573;17.0
385915771488086;6;13.2;18.5;35.4
386788871712524;0;3.0;1.5;3.0
386788871712524;1;3.4;2.0;3.3333333333333335
386788871712524;2;5.0;5.666666666666667;4.25
386788871712524;3;5.0;3.5;5.0
386788871712524;4;4.0;2.0;2.5
386788871712524;5;5.0;8.5;15.0
386788871712524;6;5.5;2.5;2.5
387658124591315;0;3.2;5.0;3.8
387658124591315;1;3.25;2.8;5.25
387658124591315;2;2.4;2.5;3.0
387658124591315;3;2.6666666666666665;4.0;4.0
387658124591315;4;5.333333333333333;2.3333333333333335;1.0
387658124591315;5;3.5;5.0;2.5
387658124591315;6;2.0;1.5;3.5
388211724880387;0;2.0;2.25;2.0
388211724880387;1;2.5;5.6;3.0
388211724880387;2;1.6666666666666667;3.0;1.5
388211724880387;3;3.5;1.0;4.5
388211724880387;4;3.3333333333333335;1.5;2.5
388211724880387;5;1.25;4.5;1.6666666666666667
388211724880387;6;2.0;1.0;1.75
389153337841660;0;14.8;24.0;12.8
389153337841660;1;7.6;17.2;8.4
389153337841660;2;12.6;18.2;8.0
389153337841660;3;9.0;29.5;10.75
389153337841660;4;10.8;26.75;9.0
389153337841660;5;10.25;12.4;6.5
389153337841660;6;19.0;24.4;11.4
389420914750148;0;9.0;6.4;5.4
389420914750148;1;4.25;2.0;5.4
389420914750148;2;3.6666666666666665;2.0;3.5
389420914750148;3;5.0;4.5;3.5
389420914750148;4;3.5;2.6666666666666665;4.5
389420914750148;5;2.5;1.6666666666666667;4.8
389420914750148;6;2.3333333333333335;1.0;7.2
395024717238513;5;;1.0;
395321547165615;0;3.4;2.25;3.75
395321547165615;1;4.333333333333333;1.6666666666666667;1.0
395321547165615;2;2.0;1.25;1.0
395321547165615;3;2.0;2.75;2.0
395321547165615;4;1.6666666666666667;2.25;5.666666666666667
395321547165615;5;5.75;2.6666666666666665;1.0
395321547165615;6;1.25;1.5;2.0
396393027153058;0;4.75;4.5;5.0
396393027153058;1;4.666666666666667;4.333333333333333;1.6666666666666667
396393027153058;2;2.4;4.0;1.6666666666666667
396393027153058;3;2.25;2.0;2.5
396393027153058;4;3.5;3.0;4.25
396393027153058;5;2.6;2.0;2.0
396393027153058;6;3.5;3.0;4.0
398053470391657;0;9.75;2.2;3.75
398053470391657;1;7.25;8.5;5.25
398053470391657;2;5.0;2.0;1.0
398053470391657;3;1.0;1.0;1.0
398053470391657;4;2.0;2.0;6.333333333333333
398053470391657;5;1.3333333333333333;2.25;2.75
398053470391657;6;2.0;2.3333333333333335;5.8
398254330353382;0;10.6;5.75;7.25
398254330353382;1;7.0;9.25;2.4
398254330353382;2;13.2;3.75;4.5
398254330353382;3;3.3333333333333335;1.6666666666666667;4.0
398254330353382;4;4.0;3.6666666666666665;7.333333333333333
398254330353382;5;4.5;3.5;20.666666666666668
398254330353382;6;6.25;1.8;9.4
400764953295632;0;2.3333333333333335;3.3333333333333335;1.6666666666666667
400764953295632;1;2.3333333333333335;2.5;4.0
400764953295632;2;1.5;3.0;1.0
400764953295632;3;1.0;8.0;2.0
400764953295632;4;2.75;3.5;2.5
400764953295632;5;1.0;;4.0
400764953295632;6;1.5;3.0;2.5
406153646095535;0;2.75;2.25;2.0
406153646095535;1;3.6;4.2;2.5
406153646095535;2;1.5;2.75;4.0
406153646095535;3;1.0;1.0;2.25
406153646095535;4;1.0;1.3333333333333333;1.3333333333333333
406153646095535;5;2.0;1.3333333333333333;1.3333333333333333
406153646095535;6;1.0;3.6666666666666665;1.4
407311066142857;0;1.0;;2.0
407311066142857;1;1.5;1.25;1.3333333333333333
407311066142857;2;1.75;1.0;1.0
407311066142857;3;;;1.5
407311066142857;4;1.5;1.0;10.333333333333334
407311066142857;5;1.75;3.0;1.0
407311066142857;6;1.3333333333333333;2.3333333333333335;2.0
407810979387258;0;1.5;2.25;3.5
407810979387258;1;1.25;2.25;1.0
407810979387258;2;3.0;2.5;1.0
407810979387258;3;1.0;1.6666666666666667;
407810979387258;4;2.0;1.0;
407810979387258;5;1.6666666666666667;2.6666666666666665;2.5
407810979387258;6;2.3333333333333335;2.0;1.6
407813509252109;0;13.6;10.8;6.0
407813509252109;1;8.0;11.75;6.75
407813509252109;2;9.75;1.25;2.3333333333333335
407813509252109;3;5.25;4.666666666666667;1.5
407813509252109;4;6.0;3.25;2.8
407813509252109;5;3.75;3.6666666666666665;5.5
407813509252109;6;12.0;5.75;4.2
410498472491215;0;2.2;3.75;1.6
410498472491215;1;2.0;3.8;3.5
410498472491215;2;6.2;8.6;1.2
410498472491215;3;5.5;11.0;4.0
410498472491215;4;9.0;9.25;4.0
410498472491215;5;4.75;7.25;3.5
410498472491215;6;4.8;5.666666666666667;3.6
412087848893469;0;2.5;2.6666666666666665;1.5
412087848893469;1;1.6666666666666667;1.6666666666666667;2.0
412087848893469;2;4.25;4.2;1.6666666666666667
412087848893469;3;4.0;3.75;1.5
412087848893469;4;3.25;3.2;4.0
412087848893469;5;6.25;3.4;2.5
412087848893469;6;3.25;2.0;2.0
413080058796321;0;1.0;;1.0
413080058796321;1;2.6;3.0;2.0
413080058796321;2;4.0;2.5;1.5
413080058796321;3;2.5;1.6666666666666667;1.5
413080058796321;4;1.8;1.5;4.666666666666667
413080058796321;5;4.333333333333333;4.0;14.5
413080058796321;6;3.5;1.0;2.0
418372911546976;0;;5.0;2.0
418372911546976;1;2.0;1.0;1.0
418372911546976;2;3.0;3.0;
418372911546976;3;;3.0;
418372911546976;4;;;3.0
418372911546976;5;;2.0;1.0
418372911546976;6;2.0;3.0;1.0
421336474681140;0;3.5;3.3333333333333335;2.75
421336474681140;1;1.0;2.0;2.25
421336474681140;2;2.8;4.25;1.0
421336474681140;3;2.75;4.5;3.4
421336474681140;4;1.5;3.6666666666666665;2.5
421336474681140;5;3.0;4.0;2.25
421336474681140;6;1.6666666666666667;3.6666666666666665;2.8
422360101140470;0;3.5;4.75;2.8
422360101140470;1;9.0;3.2;2.0
422360101140470;2;2.0;2.75;3.75
422360101140470;3;2.75;2.0;1.0
422360101140470;4;1.6666666666666667;7.0;4.0
422360101140470;5;2.5;3.0;1.0
422360101140470;6;2.0;5.5;5.0
428347877187930;0;1.0;1.0;
428347877187930;1;1.0;;1.5
428347877187930;2;1.0;;
428347877187930;3;;1.0;1.0
428347877187930;4;;1.0;
428347877187930;5;1.0;1.0;
428347877187930;6;;;1.0
430038830523836;0;3.2;4.2;4.25
430038830523836;1;1.8;3.6;3.0
430038830523836;2;5.0;2.25;2.6
430038830523836;3;2.3333333333333335;4.4;2.5
430038830523836;4;4.2;3.75;3.2
430038830523836;5;3.6;3.6;2.25
430038830523836;6;3.6;3.2;5.6
432695240115837;0;5.6;6.2;4.8
432695240115837;1;4.0;6.2;10.25
432695240115837;2;5.75;11.4;5.666666666666667
432695240115837;3;5.5;11.75;4.0
432695240115837;4;9.25;9.5;6.25
432695240115837;5;5.4;7.4;8.8
432695240115837;6;14.5;8.2;3.6
432892940167043;4;;2.0;
432894436749395;0;4.0;1.0;5.0
432894436749395;1;1.3333333333333333;1.0;
432894436749395;2;4.0;1.0;
432894436749395;3;2.0;3.0;1.0
432894436749395;4;3.5;6.0;
432894436749395;5;3.0;1.0;
432894436749395;6;1.0;1.75;
435000636557326;0;2.3333333333333335;1.75;1.5
435000636557326;1;1.0;2.3333333333333335;1.0
435000636557326;2;3.0;1.25;5.0
435000636557326;3;2.5;2.25;2.0
435000636557326;4;1.0;3.0;2.0
435000636557326;5;1.0;2.5;2.3333333333333335
435000636557326;6;1.25;1.25;1.0
442582519167843;0;;1.0;25.0
442582519167843;1;1.0;1.0;1.0
442582519167843;2;;;1.0
442582519167843;3;;2.0;
442582519167843;4;1.0;;1.0
442582519167843;5;;;2.0
442582519167843;6;;2.5;1.0
443800425953011;0;2.0;2.0;1.5
443800425953011;1;4.0;2.6666666666666665;1.5
443800425953011;2;2.0;2.0;1.0
443800425953011;3;1.0;1.3333333333333333;1.3333333333333333
443800425953011;4;1.0;1.0;2.0
443800425953011;5;1.5;1.0;2.0
443800425953011;6;1.0;1.5;1.6666666666666667
443928399137863;0;10.0;9.8;3.8
443928399137863;1;3.8;5.2;2.0
443928399137863;2;8.0;5.2;4.666666666666667
443928399137863;3;10.75;10.0;4.5
443928399137863;4;7.25;6.2;3.5
443928399137863;5;8.75;8.0;2.4
443928399137863;6;5.0;8.0;2.75
444659935694896;0;4.5;4.0;
444659935694896;1;1.6666666666666667;3.6666666666666665;2.0
444659935694896;2;3.3333333333333335;2.75;2.5
444659935694896;3;2.0;3.25;1.75
444659935694896;4;6.0;2.75;2.0
444659935694896;5;2.3333333333333335;3.25;2.0
444659935694896;6;1.0;2.3333333333333335;2.0
446169692113785;0;;;2.0
446169692113785;1;1.0;;
446169692113785;4;;1.0;
446169692113785;6;;4.0;
446222698893241;0;1.0;1.6666666666666667;1.0
446222698893241;1;2.6666666666666665;1.3333333333333333;
446222698893241;2;2.0;3.0;2.5
446222698893241;3;6.0;1.0;
446222698893241;4;2.0;1.0;
446222698893241;5;2.0;1.0;2.0
446222698893241;6;1.0;2.0;
446670625402918;0;4.4;3.8;2.75
446670625402918;1;2.6666666666666665;1.5;4.0
446670625402918;2;3.0;3.6666666666666665;4.0
446670625402918;3;4.5;2.5;1.3333333333333333
446670625402918;4;1.75;4.666666666666667;2.3333333333333335
446670625402918;5;1.6666666666666667;1.75;6.25
446670625402918;6;5.0;6.0;4.2
447172062159843;0;6.0;2.5;1.8
447172062159843;1;1.3333333333333333;3.0;1.6666666666666667
447172062159843;2;4.4;3.6;1.0
447172062159843;3;4.0;2.5;1.8
447172062159843;4;1.0;3.25;7.0
447172062159843;5;3.0;1.0;1.3333333333333333
447172062159843;6;2.3333333333333335;9.666666666666666;1.6666666666666667
447521995314682;0;3.8;2.75;4.2
447521995314682;1;3.75;2.0;6.2
447521995314682;2;1.3333333333333333;1.6666666666666667;1.5
